original_claim,negated_claim,strengthened_claim,weakened_claim,original_prob,negation_prob,more_specific_prob,less_specific_prob
Exercise helps in improving mental health.,Exercise does not help in improving mental health.,Regular aerobic exercise for at least 150 minutes per week significantly improves mental health in adults with diagnosed anxiety disorders.,Exercise helps in improving health.,0.912,0.495,0.914875,0.9914
The average human body contains approximately 25 trillion red blood cells.,The average human body does not contain approximately 25 trillion red blood cells.,The average human body contains approximately 25 trillion red blood cells in a healthy adult male.,The average human body contains a large number of red blood cells.,0.85,0.771375,0.9085,0.9901
The Sphinx of Giza originally had the face of a lion.,The Sphinx of Giza did not originally have the face of a lion.,The Sphinx of Giza originally had the face of a lion and was built during the reign of Pharaoh Khafre.,The Sphinx of Giza has features resembling a lion.,0.45499999999999996,0.7110000000000001,0.7600000000000001,0.87885
The Mona Lisa actually has hidden symbols in her eyes.,The Mona Lisa does not have hidden symbols in her eyes.,The Mona Lisa actually has hidden symbols in her eyes that can only be seen under ultraviolet light.,The Mona Lisa has some hidden symbols.,0.16500000000000004,0.90325,0.4260000000000001,0.2715
Julius Caesar had a pet bird.,Julius Caesar did not have a pet bird.,Julius Caesar had a pet parrot.,Julius Caesar had a pet.,0.0,0.38,0.0,0.8512499999999998
"The painting ""Mona Lisa"" contains a hidden message.","The painting ""Mona Lisa"" does not contain a hidden message.","The painting ""Mona Lisa"" contains a hidden message that can only be revealed under ultraviolet light.","The painting ""Mona Lisa"" contains a message.",0.0,0.25650000000000006,0.20575000000000004,0.0
An original copy of the U.S. Declaration of Independence is hidden somewhere in a suburban house in Indiana.,An original copy of the U.S. Declaration of Independence is not hidden anywhere in a suburban house in Indiana.,An original copy of the U.S. Declaration of Independence is hidden in a specific suburban house built before 1900 in Indiana.,An original copy of the U.S. Declaration of Independence is hidden somewhere in a house in Indiana.,0.45,0.99075,0.0,0.15000000000000002
Dolphins have a longer lifespan than humans.,Dolphins do not have a longer lifespan than humans.,"Dolphins have a longer lifespan than humans, living on average over 60 years in the wild.",Dolphins have a long lifespan.,0.1775000000000001,0.6289,0.2875,0.830875
The largest dinosaur was blue.,The largest dinosaur was not blue.,The largest dinosaur was a blue sauropod species.,The largest dinosaur was a color.,0.04999999999999993,0.9562499999999999,0.0,0.0
"There are more than 2,000 languages spoken in Africa.","There are not more than 2,000 languages spoken in Africa.","There are more than 2,500 languages spoken in Africa.",There are many languages spoken in Africa.,0.85,0.8035,0.8181249999999999,0.9655
The world's tallest tree is located in Brazil.,The world's tallest tree is not located in Brazil.,"The world's tallest tree, measuring over 100 meters, is located in Brazil.",The world's tallest tree is located in a country.,0.0,0.999775,0.0,0.94025
Aliens have visited earth.,Aliens have not visited earth.,Aliens have visited Earth and made contact with government officials in the last 50 years.,Life exists elsewhere in the universe.,0.0,0.0,0.0,0.646
There is a parrot in the living room of the house next door.,There is not a parrot in the living room of the house next door.,"There is a specific species of parrot, a blue-and-yellow macaw, in the living room of the house next door.",There is a bird in the living room of the house next door.,0.3072499999999999,0.99415,0.740625,0.74625
"The painting ""Starry Night"" by Vincent Van Gogh is owned by a private collector.","The painting ""Starry Night"" by Vincent Van Gogh is not owned by a private collector.","The painting ""Starry Night"" by Vincent Van Gogh is owned by a private collector in the United States.","The painting ""Starry Night"" by Vincent Van Gogh is owned by someone.",0.806,0.8146249999999999,0.0,0.9528749999999999
There are more than 300 species of octopus.,There are not more than 300 species of octopus.,"There are more than 300 species of octopus, with at least 50 of them being found in the Pacific Ocean.",There are many species of octopus.,0.953375,0.7641000000000001,0.955625,0.99575
The city of Paris has more bridges than the city of London.,The city of Paris does not have more bridges than the city of London.,The city of Paris has at least 10 more bridges than the city of London.,The city of Paris has many bridges.,0.8096249999999999,0.8140000000000001,0.5225,0.9205
A cat in the city of New York is named Oscar.,A cat in the city of New York is not named Oscar.,A cat in the city of New York named Oscar has won a local pet beauty contest.,A cat in a city is named Oscar.,0.09075,0.7310000000000001,0.16750000000000004,0.387
The Mona Lisa quietly houses a hidden signature from Leonardo da Vinci.,The Mona Lisa does not quietly house a hidden signature from Leonardo da Vinci.,The Mona Lisa quietly houses a hidden signature from Leonardo da Vinci that can only be seen under ultraviolet light.,The Mona Lisa houses a hidden signature.,0.0,0.725625,0.8065000000000001,0.0
The Great Pyramid of Giza contains undiscovered secret chambers.,The Great Pyramid of Giza does not contain undiscovered secret chambers.,The Great Pyramid of Giza contains at least three undiscovered secret chambers.,The Great Pyramid of Giza contains secret chambers.,0.27125,0.6375,0.677,0.3440000000000001
"The pyramids of Egypt were built by paid laborers, not slaves.","The pyramids of Egypt were not built by paid laborers, but by slaves.","The pyramids of Egypt were built exclusively by paid laborers who were skilled craftsmen, not slaves.",The pyramids of Egypt were built by laborers.,0.86125,0.08250000000000002,0.8270000000000001,0.991
The Mona Lisa painting housed in the Louvre Museum contains hidden symbols that have yet to be discovered.,The Mona Lisa painting housed in the Louvre Museum does not contain hidden symbols that have yet to be discovered.,The Mona Lisa painting housed in the Louvre Museum contains at least three hidden symbols that have yet to be discovered.,The Mona Lisa painting housed in the Louvre Museum contains symbols that have yet to be discovered.,0.5185,0.955,0.9200000000000002,0.16149999999999998
Solar power is the most widely used renewable energy source worldwide.,Solar power is not the most widely used renewable energy source worldwide.,"Solar power is the most widely used renewable energy source worldwide, accounting for at least 40% of all renewable energy consumption.",Solar power is a widely used renewable energy source worldwide.,0.16379999999999995,0.8817,0.34800000000000003,0.8775
The primary language spoken in the home of a randomly selected person from Canada is English.,The primary language spoken in the home of a randomly selected person from Canada is not English.,"The primary language spoken in the home of a randomly selected person from Canada is English, and they are not bilingual.",The primary language spoken in the home of a randomly selected person from Canada is a language other than French.,0.652,0.0,0.7020000000000001,0.0525000000000001
Jupiter's moon Europa has an ocean beneath its surface that contains life.,Jupiter's moon Europa does not have an ocean beneath its surface that contains life.,Jupiter's moon Europa has an ocean beneath its surface that contains complex multicellular life forms.,Jupiter's moon Europa has an ocean beneath its surface.,0.9733,0.0,0.27325,0.95575
Dolphins are more intelligent than cats.,Dolphins are not more intelligent than cats.,"Dolphins are significantly more intelligent than cats, as measured by problem-solving abilities and social complexity.",Dolphins are intelligent animals.,0.954275,0.74275,0.805625,0.971
There exists life in some form in other planets of our galaxy.,There does not exist life in any form on other planets of our galaxy.,There exists complex life in some form on at least one planet in our galaxy.,There exists life in some form in other planets.,0.7929999999999999,0.0,0.3549999999999999,0.7367499999999999
A platypus has more than 1000 genes associated with its venom.,A platypus does not have more than 1000 genes associated with its venom.,A platypus has more than 1000 genes specifically associated with its venom that are unique to its species.,A platypus has genes associated with its venom.,0.9065,0.891,0.16362500000000002,0.9582499999999999
"There are more than 100,000 species of fungi in the world.","There are not more than 100,000 species of fungi in the world.","There are more than 100,000 species of fungi in the world, with at least 10,000 species yet to be discovered.",There are many species of fungi in the world.,0.9225,0.8185000000000001,0.6900000000000002,0.91325
A platypus has more than five different types of venomous toxins.,A platypus does not have more than five different types of venomous toxins.,A platypus has at least six different types of venomous toxins.,A platypus has different types of venomous toxins.,0.361,0.710625,0.14500000000000002,0.908
The capital city of France has a population over 3 million.,The capital city of France does not have a population over 3 million.,The capital city of France has a population over 3.5 million.,The capital city of France has a population over 1 million.,0.3942499999999999,0.9515,0.774,0.90495
Giraffes sleep for less than two hours a day.,Giraffes do not sleep for less than two hours a day.,Giraffes sleep for less than one hour a day.,Giraffes sleep for a short amount of time each day.,0.7424999999999999,0.31872500000000004,0.765,0.9515
Gasoline prices in the United States will rise within the next month.,Gasoline prices in the United States will not rise within the next month.,Gasoline prices in the United States will rise by at least 10% within the next month.,Gasoline prices in the United States will change within the next month.,0.22499999999999998,0.615,0.494,0.7841249999999998
France is the most-visited country in the world.,France is not the most-visited country in the world.,France is the most-visited country in the world by international tourists specifically from non-European countries.,France is one of the most-visited countries in the world.,0.9175,0.972,0.9166,0.7290000000000001
Elephants are more intelligent than horses.,Elephants are not more intelligent than horses.,"Elephants are significantly more intelligent than horses, as evidenced by their ability to solve complex problems and use tools.",Elephants are intelligent animals.,0.732,0.5985,0.76,0.95975
A blue whale's heart weighs approximately 400 pounds.,A blue whale's heart does not weigh approximately 400 pounds.,A blue whale's heart weighs approximately 400 pounds when fully grown.,A blue whale's heart weighs around 400 pounds.,0.706,0.929575,0.9014,0.0
Ancient Egyptians invented toothpaste.,Ancient Egyptians did not invent toothpaste.,Ancient Egyptians invented a form of toothpaste made specifically from crushed herbs and salt.,Ancient Egyptians used some form of dental cleaning product.,0.515,0.8155,0.9612499999999999,0.9015
Dolphins are considered one of the most intelligent species on the planet.,Dolphins are not considered one of the most intelligent species on the planet.,"Dolphins are considered one of the most intelligent species on the planet, exhibiting problem-solving skills comparable to those of great apes.",Dolphins are considered one of the intelligent species on the planet.,0.8295,0.0,0.8540000000000001,0.915
Polar bears are left-handed.,Polar bears are not left-handed.,Almost all polar bears are left-handed.,Polar bears have a preference for using one paw over the other.,0.01749999999999996,0.9033749999999999,0.0,0.05500000000000005
The Eiffel Tower is the most visited paid monument in the world.,The Eiffel Tower is not the most visited paid monument in the world.,"The Eiffel Tower is the most visited paid monument in the world, attracting over 7 million visitors annually.",The Eiffel Tower is a highly visited paid monument in the world.,0.955,0.976,0.99767,0.58725
Cell phones are the most popular technology device in the world.,Cell phones are not the most popular technology device in the world.,Cell phones are the most popular technology device in the world among individuals aged 18 to 34.,Cell phones are a popular technology device in the world.,0.90575,0.95625,0.745,0.95775
Bananas are the most popular fruit in the United States.,Bananas are not the most popular fruit in the United States.,Bananas are the most popular fruit in the United States among adults aged 18 to 34.,Bananas are a popular fruit in the United States.,0.5025,0.8590000000000001,0.8755,0.97125
There is an undiscovered planet in our solar system beyond Neptune.,There is not an undiscovered planet in our solar system beyond Neptune.,There is an undiscovered planet in our solar system beyond Neptune that is at least the size of Earth.,There is a planet in our solar system beyond Neptune.,0.16235,0.99175,0.49,0.9801
There is extraterrestrial life in our solar system outside of Earth.,There is no extraterrestrial life in our solar system outside of Earth.,There is extraterrestrial microbial life in our solar system outside of Earth.,There is extraterrestrial life in our solar system.,0.5875,0.99358,0.10000000000000009,0.72
"Homo floresiensis, the evolutionary species also known as ""the hobbit"", is a direct descendent of Homo erectus.","Homo floresiensis, the evolutionary species also known as ""the hobbit"", is not a direct descendent of Homo erectus.","Homo floresiensis, the evolutionary species also known as ""the hobbit"", is a direct descendent of Homo erectus that lived exclusively on the island of Flores.",Homo floresiensis is related to Homo erectus.,0.6679999999999999,0.754,0.53125,0.875
The Tyrannosaurus Rex was a scavenger rather than a predator.,The Tyrannosaurus Rex was not a scavenger rather than a predator.,"The Tyrannosaurus Rex was primarily a scavenger rather than a predator, relying on carrion for at least 75% of its diet.",The Tyrannosaurus Rex sometimes scavenged for food.,0.694,0.8525,0.33499999999999996,0.90525
There are liquid water oceans beneath the surface of Pluto.,There are not liquid water oceans beneath the surface of Pluto.,There are extensive liquid water oceans beneath the surface of Pluto that contain more water than all of Earth's oceans combined.,There are liquid water bodies beneath the surface of some celestial bodies.,0.0,0.12249999999999994,0.05800000000000005,0.9043749999999999
The Toba supereruption has caused a global volcanic winter.,The Toba supereruption has not caused a global volcanic winter.,The Toba supereruption has caused a global volcanic winter lasting at least five years.,The Toba supereruption has caused a significant climatic impact.,0.9710000000000001,0.595,0.5249999999999999,0.9835
The multiverse theory is a correct explanation for quantum physics anomalies.,The multiverse theory is not a correct explanation for quantum physics anomalies.,The multiverse theory is the only correct explanation for all quantum physics anomalies.,The multiverse theory is a possible explanation for quantum physics anomalies.,0.030000000000000027,0.78325,0.03500000000000002,0.664
The platypus lineage separated from other mammalian lineages more recently than the divergence of the marsupial and placental mammal lineages.,The platypus lineage did not separate from other mammalian lineages more recently than the divergence of the marsupial and placental mammal lineages.,"The platypus lineage separated from other mammalian lineages less than 100 million years ago, which is more recently than the divergence of the marsupial and placental mammal lineages.",The platypus lineage separated from other mammalian lineages.,0.86805,0.718,0.883575,0.95175
There is an undiscovered planet beyond Neptune in our solar system.,There is not an undiscovered planet beyond Neptune in our solar system.,There is an undiscovered planet beyond Neptune in our solar system that is at least the size of Earth.,There is a planet beyond Neptune in our solar system.,0.8200000000000001,0.9915,0.21000000000000008,0.07250000000000001
Life exists on planets other than Earth within our own galaxy.,Life does not exist on planets other than Earth within our own galaxy.,Life exists on planets other than Earth within our own galaxy that are similar in size and atmosphere to Earth.,Life exists on planets other than Earth.,0.32200000000000006,0.59,0.16125,0.54765
Artificial sweeteners significantly contribute to weight gain in adults.,Artificial sweeteners do not significantly contribute to weight gain in adults.,Artificial sweeteners significantly contribute to weight gain in adults who consume them daily.,Artificial sweeteners contribute to weight gain in adults.,0.07700000000000001,0.8955,0.0010000000000000009,0.6335
The gene FOXP2 plays a significant role in human language development.,The gene FOXP2 does not play a significant role in human language development.,"The gene FOXP2 plays a crucial role in human language development, specifically in the ability to produce and comprehend complex grammatical structures.",The gene FOXP2 plays a role in language development.,0.9025500000000001,0.3580000000000001,0.8095,0.999
"""The existence of extraterrestrial life in our universe.""","""The non-existence of extraterrestrial life in our universe.""","""The existence of intelligent extraterrestrial life in our universe.""","""The existence of life in our universe.""",0.492,0.50875,0.43474999999999997,0.85885
Dark matter is composed of axions.,Dark matter is not composed of axions.,Dark matter is composed exclusively of axions with a mass between 10^-6 eV and 10^-3 eV.,Dark matter is composed of some particles.,0.52025,0.7515,0.17500000000000004,0.9247500000000001
Dark matter is composed entirely of sterile neutrinos.,Dark matter is not composed entirely of sterile neutrinos.,Dark matter is composed entirely of sterile neutrinos with a mass between 1 and 10 eV.,Dark matter is composed of some sterile neutrinos.,0.5037499999999999,0.4584999999999999,0.658,0.6000000000000001
There is life on planets outside our solar system.,There is no life on planets outside our solar system.,"There is complex, intelligent life on planets outside our solar system.",There is life on some planets outside our solar system.,0.7015,0.0,0.15519999999999992,0.501
Neanderthals had linguistic capabilities similar to modern humans.,Neanderthals did not have linguistic capabilities similar to modern humans.,Neanderthals had linguistic capabilities that were indistinguishable from those of modern humans.,Neanderthals had some form of communication.,0.99075,0.50235,0.47250000000000003,0.8290000000000001
The planet Mars once harbored complex forms of life.,The planet Mars never harbored complex forms of life.,The planet Mars once harbored complex multicellular forms of life.,The planet Mars once harbored life.,0.12,0.2025,0.04999999999999999,0.535
Human consciousness is a result of quantum mechanical processes in the brain.,Human consciousness is not a result of quantum mechanical processes in the brain.,Human consciousness is exclusively a result of quantum mechanical processes occurring in the microtubules of neurons in the brain.,Human consciousness is influenced by processes in the brain.,0.03960000000000002,0.596125,0.16749999999999987,0.9992
Venus has microbial life in its upper atmosphere.,Venus does not have microbial life in its upper atmosphere.,Venus has microbial life in its upper atmosphere that can survive extreme temperatures and high acidity.,Venus has some form of life in its atmosphere.,0.093,0.9564999999999999,0.66,0.0
Neanderthals had complex language capabilities similar to Homo sapiens.,Neanderthals did not have complex language capabilities similar to Homo sapiens.,"Neanderthals had complex language capabilities similar to Homo sapiens, including the ability to convey abstract concepts.",Neanderthals had some form of language capabilities.,0.7195,0.72,0.5245,0.863875
Einstein's theory of relativity is incomplete.,Einstein's theory of relativity is complete.,Einstein's theory of relativity is incomplete in its ability to fully explain gravitational interactions at the quantum level.,Einstein's theory of relativity has limitations.,0.54,0.3550000000000001,0.778,0.955625
The presence of microbial life exists on Mars.,The presence of microbial life does not exist on Mars.,The presence of complex microbial life exists on Mars.,The presence of microbial life might exist on other planets.,0.1705,0.1545,0.47300000000000003,0.5037499999999999
"Orangutans possess the cognitive ability to use basic arithmetic logic, similar to that of a young human child.","Orangutans do not possess the cognitive ability to use basic arithmetic logic, similar to that of a young human child.",Orangutans possess the cognitive ability to use basic arithmetic logic at a level comparable to that of a three-year-old human child.,Orangutans possess some cognitive abilities related to basic arithmetic.,0.28400000000000003,0.90275,0.242,0.8130000000000001
Dark matter consists of axions.,Dark matter does not consist of axions.,Dark matter consists primarily of axions with a mass between 10^-6 eV and 10^-3 eV.,Dark matter consists of some type of particle.,0.0,0.5185,0.9435,0.76375
Dietary factors are the leading cause of kidney stones.,Dietary factors are not the leading cause of kidney stones.,Dietary factors are the leading cause of calcium oxalate kidney stones.,Dietary factors are a common cause of kidney stones.,0.5860000000000001,0.6912499999999999,0.6317499999999998,0.991
The nature of dark matter is composed of Weakly Interacting Massive Particles (WIMPs).,The nature of dark matter is not composed of Weakly Interacting Massive Particles (WIMPs).,The nature of dark matter is exclusively composed of Weakly Interacting Massive Particles (WIMPs) and no other particles.,The nature of dark matter is composed of some type of particles.,0.0,0.805,0.5125,1.0
There might be microbial life on Mars.,There might not be microbial life on Mars.,There might be microbial life on Mars in the subsurface ice layers.,There is microbial life on Mars.,0.915625,0.968,0.42800000000000005,0.8162499999999999
There exists a potentially habitable exoplanet within 10 light years of Earth.,There does not exist a potentially habitable exoplanet within 10 light years of Earth.,There exists a potentially habitable exoplanet within 10 light years of Earth that has a similar atmosphere to that of Earth.,There exists a potentially habitable exoplanet within a reasonable distance from Earth.,0.9145,0.12429999999999992,0.081,0.9078
Neanderthals had the ability to create and use language similar to modern humans.,Neanderthals did not have the ability to create and use language similar to modern humans.,Neanderthals had the ability to create and use complex language systems similar to modern humans.,Neanderthals had the ability to communicate.,0.74625,0.6225,0.66225,0.745
The gene responsible for Huntington's disease also plays a significant role in promoting overall brain health.,The gene responsible for Huntington's disease does not play a significant role in promoting overall brain health.,The gene responsible for Huntington's disease significantly impairs overall brain health in individuals who carry the mutation.,The gene responsible for Huntington's disease plays a role in brain health.,0.5642,0.3825,0.86275,0.99525
Pulsars are powered by a reserve of thermal energy.,Pulsars are not powered by a reserve of thermal energy.,Pulsars are powered by a reserve of thermal energy that lasts for at least a million years.,Pulsars are powered by energy.,0.0,0.85554,0.995,0.8325
Exoplanets in the habitable zone of their star system may contain liquid water.,Exoplanets in the habitable zone of their star system may not contain liquid water.,Exoplanets in the habitable zone of their star system may contain liquid water if they have a similar atmospheric composition to Earth.,Exoplanets in the habitable zone of their star system can theoretically contain liquid water.,0.7254,0.96325,0.87775,0.9554499999999999
Dark matter is composed primarily of weakly interacting massive particles.,Dark matter is not composed primarily of weakly interacting massive particles.,Dark matter is composed primarily of weakly interacting massive particles that have a mass between 1 GeV/c² and 10 GeV/c².,Dark matter is composed of some type of particles.,0.6335,0.796,0.8514999999999999,1.0
"The newly discovered exoplanet K2-18b, located 124 light years away, has conditions suitable for life as we know it.","The newly discovered exoplanet K2-18b, located 124 light years away, does not have conditions suitable for life as we know it.","The newly discovered exoplanet K2-18b, located 124 light years away, has conditions suitable for life as we know it, specifically for complex multicellular organisms.","The newly discovered exoplanet K2-18b, located 124 light years away, has conditions that might support life.",0.26875000000000004,0.93125,0.09889999999999999,0.8320000000000001
"The Toba Catastrophe Theory, which states that a supervolcanic event significantly reduced the global human population about 70,000 years ago, is correct.","The Toba Catastrophe Theory, which states that a supervolcanic event significantly reduced the global human population about 70,000 years ago, is not correct.","The Toba Catastrophe Theory, which states that a supervolcanic event significantly reduced the global human population by at least 50% about 70,000 years ago, is correct.",The Toba Catastrophe Theory that a supervolcanic event reduced the global human population is true.,0.928,0.44000000000000006,0.941875,0.672
Chloroquine is effective at treating patients with moderate to severe COVID-19 illness.,Chloroquine is not effective at treating patients with moderate to severe COVID-19 illness.,Chloroquine is effective at treating patients with moderate to severe COVID-19 illness who are under 60 years old and do not have pre-existing health conditions.,Chloroquine is effective at treating patients with COVID-19 illness.,0.9125,0.492,0.7519999999999999,0.64225
Caffeine significantly contributes to chronic migraines.,Caffeine does not significantly contribute to chronic migraines.,Caffeine significantly contributes to chronic migraines in individuals who consume more than 400 mg per day.,Caffeine contributes to migraines.,0.715,0.718,0.964,0.5529999999999999
Life exists on other planets within our Milky Aay galaxy.,Life does not exist on other planets within our Milky Way galaxy.,Life exists on other planets within our Milky Way galaxy that are similar in conditions to Earth.,Life exists on other planets.,0.082,0.7165000000000001,0.917125,0.5499999999999999
Dark matter is made up of weakly interacting massive particles.,Dark matter is not made up of weakly interacting massive particles.,Dark matter is made up exclusively of weakly interacting massive particles that have a mass between 1 GeV/c² and 10 GeV/c².,Dark matter is made up of some type of particles.,0.7,0.135,0.8,0.58825
Neanderthals possessed the capability to produce and understand complex language.,Neanderthals did not possess the capability to produce and understand complex language.,Neanderthals possessed the capability to produce and understand complex language comparable to that of modern humans.,Neanderthals possessed some capability to communicate.,0.9305,0.8,0.8401000000000001,0.82375
There may be undiscovered forms of life on Mars.,There are no undiscovered forms of life on Mars.,There may be undiscovered complex multicellular forms of life on Mars.,There may be undiscovered forms of life in the Milky Way galaxy.,0.5169999999999999,0.23199999999999996,0.5225,0.6699999999999999
Dark energy is a type of quintessence.,Dark energy is not a type of quintessence.,Dark energy is a specific type of quintessence that has a constant energy density throughout space.,Dark energy is a type of energy.,0.52,0.5725,0.6343750000000001,0.964375
Life exists on planets outside of our solar system.,Life does not exist on planets outside of our solar system.,Life exists on planets outside of our solar system that have conditions similar to Earth.,Life exists on some planets outside of our solar system.,0.08500000000000008,0.12700000000000003,0.05750000000000011,0.738
The presence of dark matter is responsible for the rotational speeds of galaxies.,The presence of dark matter is not responsible for the rotational speeds of galaxies.,The presence of dark matter is responsible for the rotational speeds of galaxies in at least 90% of spiral galaxies.,The presence of dark matter is associated with the rotational speeds of galaxies.,0.14175,0.90375,0.9445,0.657
Dark matter consists of weakly interacting massive particles (WIMPs).,Dark matter does not consist of weakly interacting massive particles (WIMPs).,Dark matter consists exclusively of weakly interacting massive particles (WIMPs) and no other types of particles.,Dark matter consists of some type of particles.,0.8955000000000001,0.048875,0.21250000000000002,0.9107500000000001
Dietary cholesterol contributes to the development of cardiovascular disease.,Dietary cholesterol does not contribute to the development of cardiovascular disease.,Dietary cholesterol significantly contributes to the development of cardiovascular disease in individuals with a genetic predisposition to hypercholesterolemia.,Dietary cholesterol contributes to health issues.,0.46,0.5655,0.8977500000000002,0.6475
Extraterrestrial life exists somewhere in the universe.,Extraterrestrial life does not exist anywhere in the universe.,"Extraterrestrial life exists somewhere in the universe, specifically on a planet within the habitable zone of a star similar to our Sun.",Extraterrestrial life exists.,0.61425,0.0,0.8215,0.1845
The Tyrannosaurus Rex had feathers.,The Tyrannosaurus Rex did not have feathers.,The Tyrannosaurus Rex had feathers covering at least 50% of its body.,Some dinosaurs had feathers.,0.7252500000000001,0.9568749999999999,0.0,0.907
Dinosaurs were warm-blooded like modern birds.,Dinosaurs were not warm-blooded like modern birds.,All theropod dinosaurs were warm-blooded like modern birds.,Dinosaurs were warm-blooded.,0.79,0.721,0.56,0.70875
Gravity waves from the Big Bang have been detected.,Gravity waves from the Big Bang have not been detected.,Gravity waves from the Big Bang have been detected with a confidence level of 95% or higher.,Gravity waves have been detected.,0.9992,0.883375,0.5455,0.9177500000000001
Dark matter is composed primarily of non-baryonic particles.,Dark matter is not composed primarily of non-baryonic particles.,Dark matter is composed primarily of non-baryonic particles that do not interact via electromagnetic forces.,Dark matter is composed of some types of particles.,0.8190000000000001,0.0,0.931,0.931
Intelligent life exists elsewhere in the universe.,Intelligent life does not exist elsewhere in the universe.,Intelligent life exists elsewhere in the universe and is capable of communicating with humans.,Life exists elsewhere in the universe.,0.6712,0.8985000000000001,0.5900000000000001,0.5354999999999999
The gene therapy technique CRISPR-Cas9 does not induce any unintended genetic modifications.,The gene therapy technique CRISPR-Cas9 does induce unintended genetic modifications.,The gene therapy technique CRISPR-Cas9 theoretically cannot induce any unintended genetic modifications in more than 95% of cases.,The gene therapy technique CRISPR-Cas9 has not yet induced any unintended genetic modifications.,0.29499999999999993,0.8200000000000001,0.63525,0.23099999999999998
Neanderthals have the ability to speak like modern humans.,Neanderthals do not have the ability to speak like modern humans.,Neanderthals have the ability to speak with a vocabulary comparable to that of modern humans.,Neanderthals have some form of communication.,0.904,0.7360000000000001,0.19400000000000003,0.990875
The dark matter in the universe is composed mainly of weakly interacting massive particles (WIMPs).,The dark matter in the universe is not composed mainly of weakly interacting massive particles (WIMPs).,The dark matter in the universe is composed mainly of weakly interacting massive particles (WIMPs) with masses between 10 GeV and 1 TeV.,The dark matter in the universe is composed of some type of particles.,0.867,0.58125,0.943125,0.775625
Consuming moderate amounts of red wine contributes to cardiovascular health.,Consuming moderate amounts of red wine does not contribute to cardiovascular health.,Consuming moderate amounts of red wine contributes to cardiovascular health in individuals over the age of 50.,Consuming red wine contributes to cardiovascular health.,0.8181249999999999,0.56125,0.802,0.774
Dark matter constitutes about 27% of the total mass-energy content of the universe.,Dark matter does not constitute about 27% of the total mass-energy content of the universe.,"Dark matter constitutes approximately 27% of the total mass-energy content of the universe, specifically within the context of large-scale cosmic structures.",Dark matter constitutes a significant portion of the total mass-energy content of the universe.,0.95375,0.7045,0.8420000000000001,0.961
The mutation rate in humans per generation is approximately 100 new mutations per diploid genome.,The mutation rate in humans per generation is not approximately 100 new mutations per diploid genome.,"The mutation rate in humans per generation is approximately 100 new mutations per diploid genome, with at least 90 of those mutations being deleterious.",The mutation rate in humans per generation is approximately some new mutations per diploid genome.,0.9015,0.98109,0.5475,0.922925
The genetic material of an organism primarily controls its phenotypic traits.,The genetic material of an organism does not primarily control its phenotypic traits.,The genetic material of an organism primarily controls its phenotypic traits in a way that is significantly influenced by environmental factors.,The genetic material of an organism influences its phenotypic traits.,0.90025,0.025000000000000022,0.8140000000000001,0.96375
The Mediterranean diet significantly reduces the risk of cardiovascular diseases.,The Mediterranean diet does not significantly reduce the risk of cardiovascular diseases.,The Mediterranean diet significantly reduces the risk of cardiovascular diseases by at least 30% in individuals over the age of 50.,The Mediterranean diet reduces the risk of cardiovascular diseases.,0.9152,0.0,0.754,0.9632499999999999
Dark matter accounts for approximately 85% of the matter composition in the universe.,Dark matter does not account for approximately 85% of the matter composition in the universe.,"Dark matter accounts for approximately 85% of the matter composition in the universe, specifically in regions of space with low baryonic matter density.",Dark matter accounts for a significant portion of the matter composition in the universe.,0.864625,0.0,0.884125,0.915
Regular physical exercise increases cognitive function in adults.,Regular physical exercise does not increase cognitive function in adults.,Regular physical exercise increases cognitive function in adults aged 30 to 50.,Regular physical activity increases cognitive function.,0.915,0.07600000000000001,0.7875,0.931
Vitamin D supplementation reduces the risk of acute respiratory tract infection.,Vitamin D supplementation does not reduce the risk of acute respiratory tract infection.,Vitamin D supplementation reduces the risk of acute respiratory tract infection by at least 30% in individuals with low baseline levels of vitamin D.,Vitamin D supplementation reduces the risk of infection.,0.866,0.91125,0.6084,0.9007000000000001
The rate of star formation in the universe has significantly decreased over the past 11 billion years.,The rate of star formation in the universe has not significantly decreased over the past 11 billion years.,The rate of star formation in the universe has significantly decreased by at least 50% over the past 11 billion years.,The rate of star formation in the universe has changed over the past 11 billion years.,0.977,0.64575,0.7752,0.5994499999999998
Water vapor is the largest contributor to the Earth's greenhouse effect.,Water vapor is not the largest contributor to the Earth's greenhouse effect.,"Water vapor is the largest contributor to the Earth's greenhouse effect, accounting for at least 70% of the total greenhouse effect.",Water vapor contributes to the Earth's greenhouse effect.,0.84375,0.8717499999999999,0.015000000000000013,0.9428749999999999
The dinosaurs went extinct due to a massive asteroid impact.,The dinosaurs did not go extinct due to a massive asteroid impact.,The dinosaurs went extinct exclusively due to a massive asteroid impact that occurred 66 million years ago.,The dinosaurs went extinct due to a significant environmental change.,0.9115,0.0,0.85,0.92925
The Higgs boson particle gives other particles their mass.,The Higgs boson particle does not give other particles their mass.,The Higgs boson particle gives other fundamental particles their mass through the Higgs field interaction.,The Higgs boson particle is related to the mass of other particles.,0.8200000000000001,0.012749999999999984,0.88875,0.9087000000000001
Sugar consumption contributes to the development of type 2 diabetes.,Sugar consumption does not contribute to the development of type 2 diabetes.,High sugar consumption contributes significantly to the development of type 2 diabetes in individuals with a family history of the disease.,Sugar consumption contributes to the development of diabetes.,0.8625,0.42625,0.8664999999999999,0.90625
